16.0,43,50,0.25,1,9,
16.0,74,68,0.5,0,9,d
16.25,47,52,0.25,1,9,
16.5,50,54,0.25,1,9,
16.5,74,68,0.5,0,9,d
16.75,47,52,0.25,1,9,
17.0,43,50,0.25,1,9,
17.0,74,68,0.5,0,9,d
17.25,47,52,0.25,1,9,
17.5,50,54,0.25,1,9,
17.5,74,68,0.5,0,9,d
17.75,47,52,0.25,1,9,
18.0,45,51,0.25,1,10,
18.0,76,69,1.0,0,10,d
18.25,48,53,0.25,1,10,
18.5,54,56,0.25,1,10,
18.75,48,53,0.25,1,10,
19.0,45,51,0.25,1,10,
19.0,74,68,0.5,0,10,d
19.25,48,53,0.25,1,10,
19.5,54,56,0.25,1,10,
19.75,48,53,0.25,1,10,
20.0,45,51,0.25,1,11,
20.25,48,53,0.25,1,11,
20.5,54,56,0.25,1,11,
20.75,48,53,0.25,1,11,
20.75,74,68,0.25,0,11,d
21.0,45,51,0.25,1,11,
21.0,74,68,0.25,0,11,d
21.25,48,53,0.25,1,11,
21.25,74,68,0.25,0,11,d
21.5,54,56,0.25,1,11,
21.5,74,68,0.25,0,11,d
21.75,48,53,0.25,1,11,
21.75,74,68,0.25,0,11,d
22.0,47,52,0.25,1,12,
22.0,76,69,1.0,0,12,d
22.25,50,54,0.25,1,12,
22.5,55,57,0.25,1,12,
22.75,50,54,0.25,1,12,
23.0,47,52,0.25,1,12,
23.0,74,68,0.5,0,12,d
23.25,50,54,0.25,1,12,
23.5,55,57,0.25,1,12,
23.75,50,54,0.25,1,12,
24.0,47,52,0.25,1,13,
24.25,50,54,0.25,1,13,
24.5,55,57,0.25,1,13,
24.5,74,68,0.75,0,13,d
24.75,50,54,0.25,1,13,
25.0,47,52,0.25,1,13,
25.25,50,54,0.25,1,13,
25.25,76,69,0.125,0,13,d
25.375,74,68,0.125,0,13,d
25.5,55,57,0.25,1,13,
25.5,72,67,0.25,0,13,d
25.75,50,54,0.25,1,13,
25.75,71,66,0.25,0,13,d
26.0,48,53,0.25,1,14,
26.0,71,66,0.5,0,14,
26.25,52,55,0.25,1,14,
26.5,57,58,0.25,1,14,
26.5,69,65,1.0,0,14,
26.75,52,55,0.25,1,14,
27.0,49,53,0.25,1,14,
27.25,52,55,0.25,1,14,
27.5,57,58,0.25,1,14,
27.5,67,64,0.5,0,14,
27.75,52,55,0.25,1,14,
28.0,50,54,0.25,1,15,
28.0,67,64,0.5,0,15,k
28.25,54,56,0.25,1,15,
28.5,57,58,0.25,1,15,
28.5,66,63,1.0,0,15,k
28.75,54,56,0.25,1,15,
29.0,50,54,0.25,1,15,
29.25,54,56,0.25,1,15,
29.5,59,59,0.25,1,15,
29.5,74,68,0.5,0,15,k
29.75,54,56,0.25,1,15,
30.0,52,55,0.25,1,16,
30.0,74,68,0.5,0,16,k
30.25,55,57,0.25,1,16,
30.5,59,59,0.25,1,16,
30.5,73,67,1.0,0,16,k
30.75,55,57,0.25,1,16,
31.0,52,55,0.25,1,16,
31.25,55,57,0.25,1,16,
31.5,61,60,0.25,1,16,
31.5,71,66,0.5,0,16,k
31.75,55,57,0.25,1,16,
32.0,54,56,0.25,1,17,
32.0,71,66,0.5,0,17,k
32.25,57,58,0.25,1,17,
32.5,61,60,0.25,1,17,
32.5,69,65,1.0,0,17,k
32.75,57,58,0.25,1,17,
33.0,54,56,0.25,1,17,
33.25,57,58,0.25,1,17,
33.5,62,61,0.25,1,17,
33.5,78,70,0.5,0,17,k
33.75,57,58,0.25,1,17,
34.0,55,57,0.25,1,18,
34.0,78,70,0.5,0,18,k
34.25,59,59,0.25,1,18,
34.5,64,62,0.25,1,18,
34.5,76,69,1.0,0,18,k
34.75,59,59,0.25,1,18,
35.0,56,57,0.25,1,18,
35.25,59,59,0.25,1,18,
35.5,64,62,0.25,1,18,
35.5,74,68,0.5,0,18,k
35.75,59,59,0.25,1,18,
36.0,57,58,0.25,1,19,
36.0,74,68,0.5,0,19,e
36.25,64,62,0.25,1,19,
36.5,69,65,0.25,1,19,
36.5,73,67,1.0,0,19,e
36.75,64,62,0.25,1,19,
37.0,57,58,0.25,1,19,
37.25,62,61,0.25,1,19,
37.5,68,64,0.25,1,19,
37.5,71,66,0.5,0,19,e
37.75,62,61,0.25,1,19,
38.0,57,58,0.25,1,20,
38.0,71,66,0.5,0,20,e
38.25,61,60,0.25,1,20,
38.5,64,62,0.25,1,20,
38.5,69,65,0.5,0,20,e
38.75,61,60,0.25,1,20,
39.0,57,58,0.25,1,20,
39.16667,74,68,0.16667,0,20,e
39.25,64,62,0.25,1,20,
39.33333,76,69,0.16667,0,20,e
39.5,68,64,0.25,1,20,
39.5,78,70,0.16667,0,20,e
39.66667,76,69,0.16667,0,20,e
39.75,64,62,0.25,1,20,
39.83333,74,68,0.16667,0,20,e
40.0,57,58,0.25,1,21,
40.0,74,68,0.5,0,21,e
40.25,64,62,0.25,1,21,
40.5,69,65,0.25,1,21,
40.5,73,67,0.5,0,21,e
40.75,64,62,0.25,1,21,
41.0,57,58,0.25,1,21,
41.16667,71,66,0.16667,0,21,e
41.25,62,61,0.25,1,21,
41.33333,73,67,0.16667,0,21,e
41.5,68,64,0.25,1,21,
41.5,74,68,0.16667,0,21,e
41.66667,73,67,0.16667,0,21,e
41.75,62,61,0.25,1,21,
41.83333,71,66,0.16667,0,21,e
42.0,57,58,0.25,1,22,
42.0,71,66,0.5,0,22,e
42.25,61,60,0.25,1,22,
42.5,64,62,0.25,1,22,
42.5,69,65,0.5,0,22,e
42.75,61,60,0.25,1,22,
43.0,57,58,0.25,1,22,
43.16667,74,68,0.16667,0,22,e
43.25,64,62,0.25,1,22,
43.33333,76,69,0.16667,0,22,e
43.5,68,64,0.25,1,22,
43.5,78,70,0.16667,0,22,e
43.66667,76,69,0.16667,0,22,e
43.75,64,62,0.25,1,22,
43.83333,74,68,0.16667,0,22,e
44.0,57,58,0.25,1,23,
44.0,74,68,0.16667,0,23,e
44.16667,73,67,0.16667,0,23,e
44.25,64,62,0.25,1,23,
44.33333,74,68,0.16667,0,23,e
44.5,69,65,0.25,1,23,
44.5,76,69,0.16667,0,23,e
44.66667,74,68,0.16667,0,23,e
44.75,64,62,0.25,1,23,
44.83333,73,67,0.16667,0,23,e
45.0,57,58,0.25,1,23,
45.0,73,67,0.16667,0,23,e
45.16667,71,66,0.16667,0,23,e
45.25,62,61,0.25,1,23,
45.33333,73,67,0.16667,0,23,e
45.5,68,64,0.25,1,23,
45.5,74,68,0.16667,0,23,e
45.66667,73,67,0.16667,0,23,e
45.75,62,61,0.25,1,23,
45.83333,71,66,0.16667,0,23,e
46.0,57,58,0.5,1,24,
46.0,61,60,0.5,1,24,
46.0,64,62,0.5,1,24,
46.0,71,66,0.16667,0,24,
46.16667,69,65,0.16667,0,24,
46.33333,68,64,0.16667,0,24,
46.5,69,65,0.16667,0,24,
46.66667,71,66,0.16667,0,24,
46.83333,73,67,0.16667,0,24,
47.0,74,68,0.16667,0,24,
47.16667,75,68,0.16667,0,24,
47.33333,76,69,0.16667,0,24,
47.5,77,70,0.125,0,24,
47.625,78,70,0.125,0,24,
47.75,79,71,0.125,0,24,
47.875,80,71,0.125,0,24,
48.0,81,72,0.5,0,25,
48.5,81,72,0.5,0,25,
49.0,81,72,0.5,0,25,
49.5,81,72,0.5,0,25,
50.0,78,70,0.75,0,26,
50.0,81,72,0.75,0,26,f
50.25,38,47,0.25,1,26,
50.5,50,54,0.25,1,26,
50.75,77,69,0.25,0,26,
50.75,80,71,0.25,0,26,f
51.0,78,70,0.75,0,26,
51.0,81,72,0.75,0,26,f
51.25,50,54,0.25,1,26,
51.5,62,61,0.25,1,26,
51.75,77,69,0.25,0,26,
51.75,80,71,0.25,0,26,f
52.0,78,70,0.75,0,27,
52.0,81,72,0.75,0,27,f
52.25,62,61,0.25,1,27,
52.5,74,68,0.25,1,27,
52.75,76,69,0.25,0,27,
52.75,79,71,0.25,0,27,f
53.0,76,69,0.25,0,27,
53.0,79,71,0.25,0,27,f
53.25,74,68,0.25,0,27,
53.25,78,70,0.25,0,27,f
53.5,74,68,0.25,0,27,
53.5,78,70,0.25,0,27,f
53.75,73,67,0.25,0,27,
53.75,76,69,0.25,0,27,f
54.0,73,67,0.25,0,28,
54.0,76,69,0.25,0,28,f
54.25,71,66,0.25,0,28,
54.25,74,68,0.25,0,28,f
54.5,71,66,0.25,0,28,
54.5,74,68,0.25,0,28,f
54.75,69,65,0.25,0,28,
54.75,73,67,0.25,0,28,f
55.0,69,65,0.25,0,28,
55.0,73,67,0.25,0,28,f
55.25,67,64,0.25,0,28,
55.25,71,66,0.25,0,28,f
55.5,67,64,0.25,0,28,
55.5,71,66,0.25,0,28,f
55.75,66,63,0.25,0,28,
55.75,69,65,0.25,0,28,f
56.0,63,61,1.0,0,29,
56.0,66,63,1.0,0,29,f
56.5,33,44,0.5,1,29,
57.0,33,44,0.5,1,29,
57.0,64,62,0.5,0,29,
57.0,67,64,0.5,0,29,f
57.5,33,44,0.5,1,29,
58.0,76,69,0.75,0,30,
58.0,79,71,0.75,0,30,f
58.25,33,44,0.25,1,30,
58.5,45,51,0.25,1,30,
58.75,75,68,0.25,0,30,
58.75,78,70,0.25,0,30,f
59.0,76,69,0.75,0,30,
59.0,79,71,0.75,0,30,f
59.25,45,51,0.25,1,30,
59.5,57,58,0.25,1,30,
59.75,75,68,0.25,0,30,
59.75,78,70,0.25,0,30,f
60.0,76,69,0.75,0,31,
60.0,79,71,0.75,0,31,f
60.25,57,58,0.25,1,31,
60.5,69,65,0.25,1,31,
60.75,74,68,0.25,0,31,
60.75,78,70,0.25,0,31,f
61.0,74,68,0.25,0,31,
61.0,78,70,0.25,0,31,f
61.25,73,67,0.25,0,31,
61.25,76,69,0.25,0,31,f
61.5,73,67,0.25,0,31,
61.5,76,69,0.25,0,31,f
61.75,71,66,0.25,0,31,
61.75,74,68,0.25,0,31,f
62.0,71,66,0.25,0,32,
62.0,74,68,0.25,0,32,f
62.25,69,65,0.25,0,32,
62.25,73,67,0.25,0,32,f
62.5,69,65,0.25,0,32,
62.5,73,67,0.25,0,32,f
62.75,67,64,0.25,0,32,
62.75,71,66,0.25,0,32,f
63.0,67,64,0.25,0,32,
63.0,71,66,0.25,0,32,f
63.25,66,63,0.25,0,32,
63.25,69,65,0.25,0,32,f
63.5,66,63,0.25,0,32,
63.5,69,65,0.25,0,32,f
63.75,64,62,0.25,0,32,
63.75,67,64,0.25,0,32,f
64.0,62,61,0.5,0,33,
64.0,66,63,0.5,0,33,g
64.25,57,58,0.25,1,33,
64.5,50,54,0.25,1,33,
64.5,66,63,0.5,0,33,
64.5,71,66,0.5,0,33,g
64.75,57,58,0.25,1,33,
65.0,49,53,0.25,1,33,
65.0,64,62,0.5,0,33,
65.0,69,65,0.5,0,33,g
65.25,57,58,0.25,1,33,
65.5,45,51,0.25,1,33,
65.5,61,60,0.5,0,33,
65.5,67,64,0.5,0,33,g
65.75,57,58,0.25,1,33,
66.0,62,61,0.5,0,34,
66.0,66,63,0.5,0,34,g
66.25,57,58,0.25,1,34,
66.5,50,54,0.25,1,34,
66.5,66,63,0.5,0,34,
66.5,71,66,0.5,0,34,g
66.75,57,58,0.25,1,34,
67.0,49,53,0.25,1,34,
67.0,64,62,0.5,0,34,
67.0,69,65,0.5,0,34,g
67.25,57,58,0.25,1,34,
67.5,45,51,0.25,1,34,
67.5,61,60,0.5,0,34,
67.5,67,64,0.5,0,34,g
67.75,57,58,0.25,1,34,
68.0,50,54,1.0,1,35,
68.0,66,63,0.5,0,35,g
68.25,62,61,0.25,0,35,
68.5,66,63,0.25,0,35,
68.5,71,66,0.5,0,35,g
68.75,62,61,0.25,0,35,
69.0,52,55,1.0,1,35,
69.0,61,60,0.25,0,35,
69.0,69,65,0.5,0,35,g
69.25,64,62,0.25,0,35,
69.5,59,59,0.25,0,35,
69.5,68,64,0.5,0,35,g
69.75,62,61,0.25,0,35,
70.0,57,58,0.25,1,36,
70.0,69,65,0.5,0,36,g
70.25,69,65,0.25,1,36,
70.5,64,62,0.25,1,36,
70.5,67,64,0.25,1,36,
70.75,69,65,0.25,1,36,
71.0,62,61,0.25,1,36,
71.0,66,63,0.25,1,36,
71.25,69,65,0.25,1,36,
71.5,61,60,0.25,1,36,
71.5,64,62,0.25,1,36,
71.75,69,65,0.25,1,36,
72.0,62,61,0.25,1,37,
72.0,66,63,0.25,1,37,
72.0,78,70,0.5,0,37,g
72.25,69,65,0.25,1,37,
72.5,62,61,0.25,1,37,
72.5,66,63,0.25,1,37,
72.5,83,73,0.5,0,37,g
72.75,69,65,0.25,1,37,
73.0,61,60,0.25,1,37,
73.0,64,62,0.25,1,37,
73.0,81,72,0.5,0,37,g
73.25,69,65,0.25,1,37,
73.5,57,58,0.25,1,37,
73.5,64,62,0.25,1,37,
73.5,73,67,0.5,0,37,
73.5,79,71,0.5,0,37,g
73.75,69,65,0.25,1,37,
74.0,62,61,0.25,1,38,
74.0,66,63,0.25,1,38,
74.0,78,70,0.5,0,38,g
74.25,69,65,0.25,1,38,
74.5,62,61,0.25,1,38,
74.5,66,63,0.25,1,38,
74.5,83,73,0.5,0,38,g
74.75,69,65,0.25,1,38,
75.0,61,60,0.25,1,38,
75.0,64,62,0.25,1,38,
75.0,81,72,0.5,0,38,g
75.25,69,65,0.25,1,38,
75.5,57,58,0.25,1,38,
75.5,64,62,0.25,1,38,
75.5,73,67,0.5,0,38,
75.5,79,71,0.5,0,38,g
75.75,69,65,0.25,1,38,
76.0,62,61,0.25,1,39,
76.0,66,63,0.25,1,39,
76.0,74,68,0.5,0,39,
76.0,78,70,0.5,0,39,g
76.25,74,68,0.25,1,39,
76.5,64,62,0.25,1,39,
76.5,67,64,0.25,1,39,
76.5,86,75,1.0,0,39,
76.75,74,68,0.25,1,39,
77.0,66,63,0.25,1,39,
77.0,69,65,0.25,1,39,
77.25,74,68,0.25,1,39,
77.5,67,64,0.25,1,39,
77.5,71,66,0.25,1,39,
77.5,86,75,1.0,0,39,
77.75,74,68,0.25,1,39,
78.0,69,65,0.25,1,40,
78.0,72,67,0.25,1,40,
78.25,74,68,0.25,1,40,
78.5,68,64,0.25,1,40,
78.5,71,66,0.25,1,40,
78.5,86,75,0.5,0,40,
78.75,74,68,0.25,1,40,
79.0,69,65,0.25,1,40,
79.0,72,67,0.25,1,40,
79.0,86,75,0.5,0,40,
79.25,74,68,0.25,1,40,
79.5,66,63,0.25,1,40,
79.5,70,65,0.25,1,40,
79.5,86,75,0.5,0,40,
79.75,74,68,0.25,1,40,
80.0,67,64,0.5,1,41,
80.0,71,66,0.5,1,41,
80.0,83,73,0.125,0,41,
80.125,85,74,0.125,0,41,
80.25,83,73,0.125,0,41,
80.375,82,72,0.125,0,41,
80.5,83,73,0.125,0,41,
80.625,85,74,0.125,0,41,
80.75,86,75,0.125,0,41,
80.875,85,74,0.125,0,41,
81.0,67,64,0.5,1,41,
81.0,71,66,0.5,1,41,
81.0,74,68,0.5,1,41,
81.0,83,73,0.125,0,41,
81.125,85,74,0.125,0,41,
81.25,83,73,0.125,0,41,
81.375,82,72,0.125,0,41,
81.5,83,73,0.125,0,41,
81.625,85,74,0.125,0,41,
81.75,86,75,0.125,0,41,
81.875,85,74,0.125,0,41,
82.0,68,64,0.5,1,42,
82.0,71,66,0.5,1,42,
82.0,74,68,0.5,1,42,
82.0,77,70,0.5,1,42,
82.0,86,75,0.125,0,42,
82.125,88,76,0.125,0,42,
82.25,86,75,0.125,0,42,
82.375,85,74,0.125,0,42,
82.5,86,75,0.125,0,42,
82.625,88,76,0.125,0,42,
82.75,89,77,0.125,0,42,
82.875,88,76,0.125,0,42,
83.0,68,64,0.5,1,42,
83.0,71,66,0.5,1,42,
83.0,74,68,0.5,1,42,
83.0,77,70,0.5,1,42,
83.0,86,75,0.125,0,42,
83.125,88,76,0.125,0,42,
83.25,86,75,0.125,0,42,
83.375,85,74,0.125,0,42,
83.5,86,75,0.125,0,42,
83.625,88,76,0.125,0,42,
83.75,89,77,0.125,0,42,
83.875,88,76,0.125,0,42,
84.0,69,65,0.5,1,43,
84.0,74,68,0.5,1,43,
84.0,78,70,0.5,1,43,
84.0,86,75,0.125,0,43,
84.125,88,76,0.125,0,43,
84.25,86,75,0.125,0,43,
84.375,85,74,0.125,0,43,
84.5,86,75,0.125,0,43,
84.625,88,76,0.125,0,43,
84.75,90,77,0.125,0,43,
84.875,88,76,0.125,0,43,
85.0,86,75,0.125,0,43,e
85.125,85,74,0.125,0,43,e
85.25,83,73,0.125,0,43,e
85.375,81,72,0.125,0,43,e
85.5,79,71,0.125,0,43,e
85.625,78,70,0.125,0,43,e
85.75,76,69,0.125,0,43,e
85.875,74,68,0.125,0,43,e
86.0,57,58,2.0,1,44,
86.0,69,65,1.0,1,44,
86.0,74,68,1.0,0,44,
86.0,78,70,1.0,0,44,e
87.0,67,64,1.0,1,44,
87.0,73,67,1.0,0,44,
87.0,76,69,1.0,0,44,e
88.0,62,61,0.5,1,45,
88.0,66,63,0.5,1,45,
88.0,74,68,0.125,0,45,e
88.125,76,69,0.125,0,45,e
88.25,78,70,0.125,0,45,e
88.375,79,71,0.125,0,45,e
88.5,81,72,0.125,0,45,e
88.625,79,71,0.125,0,45,e
88.75,78,70,0.125,0,45,e
88.875,76,69,0.125,0,45,e
89.0,74,68,0.125,0,45,e
89.125,73,67,0.125,0,45,e
89.25,71,66,0.125,0,45,e
89.375,69,65,0.125,0,45,e
89.5,67,64,0.125,0,45,e
89.625,66,63,0.125,0,45,e
89.75,64,62,0.125,0,45,e
89.875,62,61,0.125,0,45,e
90.0,45,51,2.0,1,46,
90.0,57,58,1.0,1,46,
90.0,62,61,1.0,0,46,
90.0,66,63,1.0,0,46,e
91.0,55,57,1.0,1,46,
91.0,61,60,1.0,0,46,
91.0,64,62,1.0,0,46,e
92.0,50,54,0.5,1,47,
92.0,54,56,0.5,1,47,
92.0,62,61,0.25,0,47,
92.25,57,58,0.25,0,47,
92.5,62,61,0.25,0,47,
92.5,66,63,0.5,0,47,h
92.75,57,58,0.25,0,47,
93.0,64,62,0.25,0,47,
93.0,67,64,0.5,0,47,h
93.25,57,58,0.25,0,47,
93.5,65,62,0.25,0,47,
93.5,68,64,0.5,0,47,h
93.75,57,58,0.25,0,47,
94.0,66,63,2.5,0,48,
94.0,69,65,2.5,0,48,h
94.25,57,58,0.5,0,48,
94.5,38,47,0.5,1,48,h
94.75,57,58,0.5,0,48,
95.0,42,49,0.5,1,48,h
95.25,57,58,0.5,0,48,
95.5,45,51,0.5,1,48,h
95.75,57,58,0.5,0,48,
96.0,50,54,2.5,1,49,h
96.25,57,58,0.25,0,49,
96.5,62,61,0.25,0,49,
96.5,66,63,0.5,0,49,h
96.75,57,58,0.25,0,49,
97.0,67,64,0.25,0,49,
97.0,71,66,0.5,0,49,h
97.25,57,58,0.25,0,49,
97.5,66,63,0.25,0,49,
97.5,69,65,0.5,0,49,h
97.75,57,58,0.25,0,49,
98.0,64,62,2.5,0,50,
98.0,67,64,2.5,0,50,h
98.25,57,58,0.5,0,50,
98.5,50,54,0.5,1,50,h
98.75,57,58,0.5,0,50,
99.0,49,53,0.5,1,50,h
99.25,57,58,0.5,0,50,
99.5,47,52,0.5,1,50,h
99.75,57,58,0.5,0,50,
100.0,49,53,1.0,1,51,h
100.25,57,58,0.25,0,51,
100.5,64,62,0.25,0,51,
100.5,67,64,0.5,0,51,h
100.75,57,58,0.25,0,51,
101.0,45,51,1.5,1,51,
101.0,66,63,0.25,0,51,
101.0,69,65,0.5,0,51,h
101.25,57,58,0.25,0,51,
101.5,64,62,0.25,0,51,
101.5,67,64,0.5,0,51,h
101.75,57,58,0.25,0,51,
102.0,62,61,2.5,0,52,
102.0,66,63,2.5,0,52,h
102.25,57,58,0.25,0,52,
102.5,46,51,0.5,1,52,h
102.75,58,58,0.25,0,52,
103.0,47,52,0.5,1,52,h
103.25,59,59,0.25,0,52,
103.5,42,49,0.5,1,52,h
103.75,54,56,0.25,0,52,
104.0,43,50,0.5,1,53,h
104.25,55,57,0.25,0,53,
104.5,44,50,0.5,1,53,
104.5,62,61,0.25,0,53,
104.5,64,62,0.5,0,53,h
104.75,56,57,0.25,0,53,
105.0,45,51,1.5,1,53,
105.0,62,61,0.25,0,53,
105.0,64,62,0.5,0,53,h
105.25,57,58,0.25,0,53,
105.5,61,60,0.25,0,53,
105.5,67,64,0.5,0,53,h
105.75,57,58,0.25,0,53,
106.0,62,61,2.5,0,54,
106.0,66,63,2.5,0,54,h
106.25,57,58,0.25,0,54,
106.5,46,51,0.5,1,54,h
106.75,58,58,0.25,0,54,
107.0,47,52,0.5,1,54,h
107.25,59,59,0.25,0,54,
107.5,42,49,0.5,1,54,h
107.75,54,56,0.25,0,54,
108.0,43,50,0.5,1,55,h
108.25,55,57,0.25,0,55,
108.5,44,50,0.5,1,55,
108.5,62,61,0.25,0,55,
108.5,64,62,0.5,0,55,h
108.75,56,57,0.25,0,55,
109.0,45,51,1.5,1,55,
109.0,62,61,0.25,0,55,
109.0,64,62,0.5,0,55,h
109.25,57,58,0.25,0,55,
109.5,61,60,0.25,0,55,
109.5,67,64,0.5,0,55,h
109.75,57,58,0.25,0,55,
110.0,62,61,2.5,0,56,
110.0,66,63,2.5,0,56,h
110.25,57,58,0.25,0,56,
110.5,46,51,0.5,1,56,h
110.75,58,58,0.25,0,56,
111.0,47,52,0.5,1,56,h
111.25,59,59,0.25,0,56,
111.5,48,53,0.5,1,56,h
111.75,60,60,0.25,0,56,
112.0,47,52,0.5,1,57,h
112.25,59,59,0.25,0,57,
112.5,43,50,0.5,1,57,
112.5,64,62,0.25,0,57,
112.5,67,64,0.5,0,57,h
112.75,59,59,0.25,0,57,
113.0,45,51,0.5,1,57,
113.0,62,61,0.25,0,57,
113.0,66,63,0.5,0,57,h
113.25,57,58,0.25,0,57,
113.5,33,44,0.5,1,57,
113.5,61,60,0.25,0,57,
113.5,64,62,0.5,0,57,h
113.75,55,57,0.25,0,57,
114.0,38,47,4.0,1,58,
114.0,54,56,0.25,0,58,
114.0,62,61,1.5,0,58,h
114.25,57,58,0.25,0,58,
114.5,54,56,0.25,0,58,
114.75,57,58,0.25,0,58,
115.0,54,56,0.25,0,58,
115.25,57,58,0.25,0,58,
115.5,50,54,0.5,1,58,
115.5,55,57,0.25,0,58,
115.5,64,62,0.5,0,58,
115.75,61,60,0.25,0,58,
116.0,50,54,1.5,1,59,
116.0,57,58,0.25,0,59,
116.0,66,63,1.5,0,59,
116.25,62,61,0.25,0,59,
116.5,57,58,0.25,0,59,
116.75,62,61,0.25,0,59,
117.0,57,58,0.25,0,59,
117.25,62,61,0.25,0,59,
117.5,50,54,0.5,1,59,
117.5,55,57,0.25,0,59,
117.5,64,62,0.5,0,59,
117.75,61,60,0.25,0,59,
118.0,50,54,1.5,1,60,
118.0,54,56,0.25,1,60,
118.0,62,61,1.5,0,60,
118.25,57,58,0.25,1,60,
118.5,54,56,0.25,1,60,
118.75,57,58,0.25,1,60,
119.0,54,56,0.25,1,60,
119.25,57,58,0.25,1,60,
119.5,50,54,1.0,1,60,
119.5,55,57,0.25,1,60,
119.5,64,62,0.5,0,60,
119.5,73,67,0.5,0,60,
119.75,57,58,0.25,1,60,
120.0,54,56,0.25,1,61,
120.0,62,61,0.5,0,61,
120.0,74,68,0.5,0,61,
120.25,57,58,0.25,1,61,
120.5,50,54,1.0,1,61,
120.5,55,57,0.25,1,61,
120.5,64,62,0.5,0,61,
120.5,73,67,0.5,0,61,
120.75,57,58,0.25,1,61,
121.0,54,56,0.25,1,61,
121.0,62,61,0.5,0,61,
121.0,74,68,0.5,0,61,
121.25,57,58,0.25,1,61,
121.5,50,54,0.5,1,61,
121.5,55,57,0.25,1,61,
121.5,64,62,0.5,0,61,
121.5,73,67,0.5,0,61,
121.75,57,58,0.25,1,61,
122.0,50,54,2.5,1,62,
122.0,57,58,2.5,1,62,
122.0,61,60,2.0,1,62,
122.0,67,64,2.0,0,62,
122.0,76,69,2.0,0,62,
124.0,62,61,0.5,1,63,
124.0,66,63,0.5,0,63,
124.0,74,68,0.5,0,63,
125.25,62,61,0.25,0,0,a
125.5,74,68,0.25,0,0,a
125.75,70,65,0.25,0,0,a
126.0,71,66,0.25,0,1,a
126.25,66,63,0.25,0,1,a
126.5,43,50,1.5,1,1,
126.5,67,64,0.75,0,1,a
126.75,47,52,1.25,1,1,
127.0,50,54,1.0,1,1,
127.25,62,61,0.25,0,1,a
127.5,74,68,0.25,0,1,a
127.75,70,65,0.25,0,1,a
128.0,71,66,0.25,0,2,a
128.25,66,63,0.25,0,2,a
128.5,55,57,1.5,1,2,
128.5,67,64,0.75,0,2,a
128.75,59,59,1.25,1,2,
129.0,62,61,1.0,1,2,
